,curr_term,curr_volume,curr_rank,avg_volume,avg_rank,std_units_delta_volume,median_volume,median_rank,std_volume,std_rank,N,volume_change_pct,rank_change_pct,std_units_delta_rank,report_start,report_end
123,puzzles for kids ages 2-4,290805,13308,42123.846153846156,82868.30769230769,3.4926524295417503,11489,93584,71201.23140302907,40168.227088053514,13,0.855147448792675,-5.226954290074217,-1.7317246175646053,2020-04-18,2020-07-18
124,roach clips,3589,169400,1937.076923076923,226400.61538461538,3.0484136527195065,1811,229074,541.8959711879611,24527.778600797574,13,0.4602739138821613,-0.33648533284896914,-2.323920821054781,2020-04-18,2020-07-18
125,rolling pin for baking,16414,77060,2949.0,275649.8461538461,3.8215023394398995,1080,277901,3523.483385325758,138149.55952990835,13,0.8203362982819544,-2.5770807961827944,-1.4374989455601768,2020-04-18,2020-07-18
126,rv ac unit,14648,82027,3606.6153846153848,213697.3076923077,3.4834260272246347,3354,174894,3169.691140013002,99041.64875813997,13,0.753781036003865,-1.6052069159216804,-1.3294438182652533,2020-04-18,2020-07-18
127,shak,11493,93567,6405.692307692308,127915.07692307692,6.385763071014024,6355,127776,796.6640220962436,8197.399775350905,13,0.44264401742866893,-0.36709605868604234,-4.190118557638186,2020-04-18,2020-07-18
128,shields for face masks,6620,125122,1235.5555555555557,453244.1111111111,3.0045668010758955,196,407078,1792.0867802028388,275590.8655618163,9,0.8133601879825445,-2.6224174094972197,-1.1906131592649314,2020-04-18,2020-07-18
129,snuff spoon,13613,85373,7571.846153846154,118002.07692307692,4.348197061716953,7403,118103,1389.34683971485,10687.478175116417,13,0.4437782888528499,-0.3821943345446092,-3.053019279987582,2020-04-18,2020-07-18
130,sports mask for men,10948,96044,3254.6923076923076,196648.92307692306,3.6490421296483153,2662,194367,2108.3088161136557,53729.888408689774,13,0.7027135268823248,-1.047487850119977,-1.8724201009256545,2020-04-18,2020-07-18
131,storage boxes decorative,5229,141025,953.8461538461538,423074.8461538461,3.749712560166831,693,318632,1140.1284171935667,210135.35327491743,13,0.8175853597540343,-1.9999989090859502,-1.3422293857656777,2020-04-18,2020-07-18
132,storage unit,16346,77238,7187.692307692308,125523.38461538461,3.35926642106279,6486,126450,2726.2820343407675,23649.945717127488,13,0.5602782143831941,-0.6251506333072401,-2.041669997593945,2020-04-18,2020-07-18
133,surfboard decor,9413,104107,5659.384615384615,137695.07692307694,3.087386619089745,5595,136319,1215.7905205024383,15792.725849060691,13,0.3987692961452656,-0.32263034112093264,-2.1268068124588297,2020-04-18,2020-07-18
134,thigh high socks,1235417,3779,580516.8461538461,7673.153846153846,4.0611593846968885,529926,7955,161259.40693535065,1254.4228982652971,13,0.5301045346196093,-1.0304720418507134,-3.104338936684711,2020-04-18,2020-07-18
135,touch and feel books for infants,4133,158332,649.5384615384615,397436.46153846156,3.032987018015301,303,382549,1148.5250407504266,114298.20517081286,13,0.8428409238958477,-1.5101461583158273,-2.0919353998702963,2020-04-18,2020-07-18
136,twilight breaking dawn part 1,92273,28465,19698.53846153846,88577.84615384616,3.2729756925055686,12379,89893,22173.846785554168,28486.580913493737,13,0.7865189333657899,-2.1118161304706184,-2.1102162571350025,2020-04-18,2020-07-18
137,van gogh face mask,9452,103877,1283.2307692307693,314566.6153846154,4.428172323276106,642,325388,1844.7270418613043,87724.35445334672,13,0.8642371170936554,-2.0282604944753446,-2.401723178215733,2020-04-18,2020-07-18
138,wall clocks battery operated 12 inch,7021,121391,762.7692307692307,420326.3076923077,4.435386072218011,186,409502,1410.9776843171635,141515.40874664768,13,0.8913588903618814,-2.4625821328789423,-2.1123869855577766,2020-04-18,2020-07-18
139,wall tapestries,97144,27584,18222.846153846152,151404.3076923077,3.2728572377424334,6336,127971,24113.839411031702,97384.43427586755,13,0.8124140847211752,-4.488845261467071,-1.2714589206479696,2020-04-18,2020-07-18
140,water filter camping,27894,57316,8496.846153846154,116336.84615384616,5.211029409958271,7681,115863,3722.3266882903995,23249.885196297757,13,0.6953880349234188,-1.0297446813079447,-2.5385435521739463,2020-04-18,2020-07-18
141,wet n wild blush,4854,146345,2234.4615384615386,214535.23076923078,3.92778134713314,2083,216204,666.9257349191406,29783.414554507362,13,0.5396659376881874,-0.4659553163362655,-2.289537038959524,2020-04-18,2020-07-18
142,whiteboard,4246005,1472,1780530.3846153845,2845.6923076923076,9.082785217273878,1742866,2846,271444.7778304513,339.6955461918276,13,0.5806574922508606,-0.9332148829431438,-4.043892606459366,2020-04-18,2020-07-18
143,3d wall panels,149745,21023,102289.23076923077,26897.153846153848,4.018945901863446,103073,26598,11808.013939367944,2143.948881781538,13,0.3169105427945456,-0.27941558512837594,-2.739875887932857,2020-04-18,2020-07-18
144,60 inch smart tv 4k,12162,90754,2304.6153846153848,238129.23076923078,5.349166355127762,2019,219069,1842.7889433528708,77198.40038514814,13,0.8105068751344034,-1.6238979082930867,-1.909045136090458,2020-04-18,2020-07-18
145,above ground pool fountain,32409,52635,8927.923076923076,133468.38461538462,3.4204332181502255,8475,110045,6864.942370012275,60498.77806966911,13,0.7245233399079553,-1.5357344849507861,-1.3361159877030675,2020-04-18,2020-07-18
146,adult scooters,45336,43398,12623.461538461539,107868.69230769231,3.00812934023296,7121,120506,10874.711410848142,35439.641943226554,13,0.7215576685534335,-1.4855682821257272,-1.819168839543379,2020-04-18,2020-07-18
147,advent calendar for kids,5653,135604,925.6,474390.4,3.5950300298355296,100,315978,1314.9820615591007,247146.07423105516,10,0.8362639306562887,-2.4983510810890537,-1.3707941793292293,2020-04-18,2020-07-18
148,amazonbasics clothes,6373,127591,326.90909090909093,549762.6363636364,9.689642801001389,100,526342,623.9745915572933,204026.87972484055,11,0.9487040497553599,-3.308788522416443,-2.0691961614714454,2020-04-18,2020-07-18
149,anniversary gift for her,512724,8224,31877.333333333332,405106.75,6.0596664785310805,100,330833,79352.00202358801,322790.78950589796,12,0.9378274991353374,-48.259089250972764,-1.2295355471806244,2020-04-18,2020-07-18
150,athleta face masks 5 pack,8087,112783,1006.3333333333334,354539.3333333333,7.425402450591774,918,293147,953.5734546081562,173665.23989081214,3,0.8755616009232926,-2.143552958631472,-1.3920824540669843,2020-04-18,2020-07-18
151,backpacks for teen girls school,4864,146190,302.77777777777777,667466.3333333334,7.4978995433789954,100,737934,608.3333333333334,198320.92146631936,9,0.9377512792397662,-3.5657454910276583,-2.628448524135469,2020-04-18,2020-07-18
152,band aids flex fabric,4272,155823,773.7692307692307,441938.3846153846,3.1415377170112193,100,456657,1113.5409103281113,215376.10630148769,13,0.8188742437337944,-1.836156309501066,-1.3284453393120346,2020-04-18,2020-07-18
153,bathroom light fixtures brushed nickel,6601,125310,3419.846153846154,175735.23076923078,4.462581440348545,3570,169826,712.8505975020112,19637.734548371605,13,0.48191998881288384,-0.40240388452023607,-2.567772298022642,2020-04-18,2020-07-18
154,bathroom organization and storage,800811,5756,211035.07692307694,81017.15384615384,3.018913556094156,294755,13174,195360.32155884913,91227.24242502543,13,0.7364733040341891,-13.07525257924841,-0.8249855179828195,2020-04-18,2020-07-18
155,big game,3198,178792,441.0769230769231,376265.07692307694,7.285800692108892,317,379445,378.39671896447106,70408.57201537033,13,0.8620772598258528,-1.1044849709331341,-2.8046737956845393,2020-04-18,2020-07-18
156,binoculars for stargazing and planets,60597,36624,193.6153846153846,527789.2307692308,262.48718392559147,100,521094,230.1193670183435,128294.21233253524,13,0.9968048684816841,-13.411020936250294,-3.828428592679951,2020-04-18,2020-07-18
157,black adjustable face mask,3586,169459,431.5,607466.2,4.700881646476215,100,637734,671.0443353460337,260176.66545671955,10,0.8796709425543782,-2.5847384913164833,-1.6834991686557015,2020-04-18,2020-07-18
158,carbon express arrows,4397,153642,1675.6153846153845,245562.23076923078,3.4460956144653747,1481,247971,789.700844039642,40467.729765320095,13,0.6189184933783524,-0.5982754114710221,-2.271445205903403,2020-04-18,2020-07-18
159,cat food mats for floor,4965,144707,2757.3846153846152,193510.84615384616,3.8462002564118656,2702,193089,573.9730740579996,18314.13853577865,13,0.444635525602293,-0.33725974661796704,-2.6648180070551812,2020-04-18,2020-07-18
160,cherokee scrubs women,267551,14153,157955.76923076922,20554.0,4.077193995181141,157828,20319,26880.062832124742,2137.5114424645003,13,0.40962370078688093,-0.4522716031936692,-2.9946038523282934,2020-04-18,2020-07-18
161,child safety locks for cabinets and drawers,7944,113842,460.3333333333333,569081.3333333334,8.291821854367663,100,597880,902.5358718632739,224135.05168480452,9,0.9420527022490769,-3.9988697785820118,-2.0310938869727746,2020-04-18,2020-07-18
162,clarisonic mia 2 brush head replacements,292241,13259,19583.846153846152,72179.38461538461,47.9772339594367,19033,71007,5683.05280118227,11558.014899760119,13,0.932987342112003,-4.443803048147267,-5.0977944851591666,2020-04-18,2020-07-18
163,crypto wallet,12724,88563,4940.692307692308,147180.15384615384,7.430587189186328,4927,145263,1047.4687254372946,15981.1762909063,13,0.6117028994268856,-0.6618695600437411,-3.66788731812617,2020-04-18,2020-07-18
164,dnd nail polish,9794,101936,4291.7692307692305,158673.6923076923,4.695568010961185,3869,163443,1171.7923702492515,19284.32509572051,13,0.5617960760905422,-0.5566011252912839,-2.9421663462976615,2020-04-18,2020-07-18
165,dorm fan,6640,124937,1264.1538461538462,351951.3076923077,3.5780235849293183,833,302134,1502.4624701998298,167841.9553187783,13,0.8096153846153846,-1.8170302447818316,-1.352548039976922,2020-04-18,2020-07-18
166,dry erase eraser,344163,11687,43566.0,65428.769230769234,5.893068505510263,16715,76294,51008.57044490987,30261.702331918492,13,0.8734146320202927,-4.598422968321146,-1.7759003985074948,2020-04-18,2020-07-18
167,ey,7842,114610,2801.153846153846,203845.15384615384,3.3070402035889037,2719,192547,1524.2772520199997,47006.12714821716,13,0.6428010907735469,-0.778598323411167,-1.898372813501151,2020-04-18,2020-07-18
168,face mask kids washable,25536,60246,4679.384615384615,223559.07692307694,3.572731497116123,1462,249196,5837.722594449277,110437.13788128637,13,0.8167534220165799,-2.7107704565129125,-1.4787876619786107,2020-04-18,2020-07-18
169,fat quarters fabric bundles 18 x 22,132921,22689,33832.61538461538,68610.38461538461,3.70223792016845,27195,58144,26764.456188941025,32469.14178246391,13,0.7454682451635529,-2.0239492536200188,-1.4143085432638707,2020-04-18,2020-07-18
170,fatal attraction,478966,8786,68950.0,36057.92307692308,17.83109099494068,67562,34338,22994.442690934404,9364.562852063968,13,0.8560440615826593,-3.1040203820763805,-2.912247320857299,2020-04-18,2020-07-18
171,fun mask,8680,108664,1246.1538461538462,315960.53846153844,5.025468993277187,625,327617,1479.2343090347927,99292.22121144518,13,0.8564338886919532,-1.9076836713312453,-2.0877419795060828,2020-04-18,2020-07-18
172,gall,3284,176615,816.6153846153846,322343.53846153844,3.6514047739786073,622,328073,675.735714913942,62078.1357143498,13,0.7513351447578,-0.8251198282226223,-2.3475018504438148,2020-04-18,2020-07-18
173,grappling hook gun,6025,131296,2609.230769230769,203690.46153846153,3.473331527477476,2577,197192,983.4273531757996,37102.38507745691,13,0.5669326524098308,-0.551383602992182,-1.9512077562487429,2020-04-18,2020-07-18
174,grateful dead face mask,256683,14585,109535.61538461539,26936.923076923078,4.198327204653411,114024,24985,35049.0510726003,5977.028030461551,13,0.573265018000353,-0.8468922233063475,-2.066566028128406,2020-04-18,2020-07-18
175,greenco 5 tier wall mount corner shelves,5419,138527,713.2307692307693,337911.6153846154,8.733799625615644,620,328400,538.7997701444315,75235.032698137,13,0.8683833236333697,-1.4393195217150114,-2.6501565591736975,2020-04-18,2020-07-18
176,happy birthday wrapping paper,11082,95418,6418.153846153846,128369.76923076923,4.215206552426546,5948,132161,1106.4335984108163,11151.412138931448,13,0.4208487776435801,-0.34534122734462297,-2.9549413850223587,2020-04-18,2020-07-18
177,how to stop worrying and start living,7343,118607,4532.846153846154,152764.0,3.6153111079845255,4429,153098,777.2923995247697,13159.908649632285,13,0.38269833122073343,-0.2879846889306702,-2.595534734274498,2020-04-18,2020-07-18
178,hp 67 ink,15991,78176,2748.5,404927.0,3.822925122537833,1013,188568,3463.970539713062,341679.1159143327,6,0.8281220686636233,-4.179684302087598,-0.9563095453628031,2020-04-18,2020-07-18
179,ibuprofen liquid gels,31364,53627,20817.384615384617,68190.07692307692,3.1247081629496045,19405,70248,3375.2321287693576,5699.821129672089,13,0.3362649975964604,-0.27156240183260155,-2.5550059540052157,2020-04-18,2020-07-18
180,irrigation controllers,3520,170970,2305.153846153846,209014.07692307694,3.0378403660445708,2342,205659,399.9045398912609,20162.47349021418,13,0.3451267482517482,-0.22251902043093488,-1.8868754838805646,2020-04-18,2020-07-18
181,korean dramas amazon prime in english subtitle,10032,100640,1195.4444444444443,533139.3333333334,4.389737246985348,100,586822,2013.0032980046947,266884.84525259206,9,0.8808368775474038,-4.297489401165872,-1.6205466178643309,2020-04-18,2020-07-18
182,lanyards for car keys,546750,7702,74969.61538461539,210248.15384615384,3.1348425063188916,6219,129191,150495.72144834022,202466.33197844942,13,0.8628813618937076,-26.297864690489984,-1.000394247611069,2020-04-18,2020-07-18
183,large tray,7909,114102,3702.5384615384614,172107.23076923078,3.225636288101116,3002,184096,1304.071867612148,24797.005585869443,13,0.5318575721913692,-0.5083629626932988,-2.3392030367684806,2020-04-18,2020-07-18
184,led grow lights,466520,9006,146950.38461538462,22691.30769230769,4.31228211591743,130033,23007,74106.84338230676,4550.43917998793,13,0.6850073209821987,-1.5195766924614358,-3.0074696421596805,2020-04-18,2020-07-18
185,littmann classic iii,8782,107998,3923.230769230769,170902.23076923078,3.1094196095037763,3920,162432,1562.5968318713433,36411.93782757208,13,0.5532645446104795,-0.5824573674441266,-1.7275716295878665,2020-04-18,2020-07-18
186,logic vinyl,3144,180204,1189.076923076923,271675.23076923075,6.352951320611609,1083,277652,307.7188818652672,25015.917489849824,13,0.6217948717948718,-0.507598226283716,-3.6565211252533545,2020-04-18,2020-07-18
187,mark greaney gray man series,6904,122446,2343.6923076923076,209729.0,6.8133852251314115,2336,205866,669.3159922158572,26937.78868368127,13,0.6605312416436403,-0.7128285121604626,-3.240169452100404,2020-04-18,2020-07-18
188,mask headband,85017,29917,24086.30769230769,73502.30769230769,3.0944072343788602,16015,78112,19690.58617455143,21675.42052027525,13,0.7166883365408366,-1.4568742752384158,-2.0108171673780384,2020-04-18,2020-07-18
189,massage gun deep tissue percussion muscle massager,63337,35679,12612.384615384615,147904.6923076923,3.344962534306898,9256,105040,15164.479381867252,99477.8892211603,13,0.800868613679451,-3.145427066557143,-1.1281471006907975,2020-04-18,2020-07-18
190,mermaid barbie doll for water,14917,81215,4756.0,176443.53846153847,3.0319831947703757,4465,152496,3351.271872985936,66765.7176009457,13,0.6811691358852316,-1.172548648175072,-1.4263089184589188,2020-04-18,2020-07-18
191,moso natural,3682,167369,514.6923076923077,352580.3846153846,12.011051783064397,483,348972,263.6994452703635,48200.47238105049,13,0.8602139305561359,-1.1066050739108475,-3.842522188396613,2020-04-18,2020-07-18
192,nail polish storage,60935,36504,29725.30769230769,57433.46153846154,3.1732995338582652,28403,56732,9835.091826249984,9653.658689976775,13,0.5121800657699567,-0.5733470726074277,-2.168034131991038,2020-04-18,2020-07-18
193,pencil pouch for 3 ring binder,9743,102219,987.75,611510.25,4.931146156012391,100,530860,1775.5000000000002,337186.31837840535,4,0.8986195217078928,-4.982354063334605,-1.5104149315704172,2020-04-18,2020-07-18
194,pilates reformer machine for home,23314,63408,6412.692307692308,140471.61538461538,5.414787276007115,7911,114090,3121.3244086609398,41575.076972344985,13,0.7249424248223253,-1.2153610803781127,-1.8536012677950482,2020-04-18,2020-07-18
195,plastic face shield mask,7991,113492,2164.6923076923076,226942.15384615384,4.064649406902757,1648,237929,1433.4096521124834,43371.37047609124,13,0.729108708835902,-0.9996312854311655,-2.615784389582386,2020-04-18,2020-07-18
196,rechargeable led lights,4535,151340,1797.076923076923,239157.3076923077,3.4627036118017154,1609,240140,790.6894103184534,42511.05227346691,13,0.60373165974048,-0.5802650171290319,-2.065752386635663,2020-04-18,2020-07-18
197,rem body pillow,4895,145732,860.3076923076923,321487.07692307694,6.567903956514791,809,304801,614.3044012831891,76878.03940925038,13,0.8242476624499097,-1.2060156789385785,-2.2861545153027034,2020-04-18,2020-07-18
198,reusable mesh bags,1604616,3039,13793.111111111111,610581.7777777778,38.72562575396117,100,626999,41079.333333333336,239555.84639013602,9,0.9914041047134573,-199.9153595846587,-2.5361216890876683,2020-04-18,2020-07-18
199,serial killer documentries,196805,17553,103477.69230769231,27285.153846153848,3.4961080645974505,101310,26882,26694.628989694458,4237.433496944305,13,0.4742120763817367,-0.5544439039568078,-2.2967095184318267,2020-04-18,2020-07-18
200,sitka gear,89769,28946,40857.692307692305,47418.769230769234,4.761762625636957,43104,44686,10271.681210855208,7589.24906423385,13,0.5448574417929095,-0.6381803783171849,-2.434070759098759,2020-04-18,2020-07-18
201,slumber party massacre,3135,180443,1035.0,290908.6923076923,4.033018746600082,869,298233,520.7017700501251,43548.580951592856,13,0.6698564593301436,-0.6121916190026342,-2.5366083094758536,2020-04-18,2020-07-18
202,snake rings for women,4842,146522,2340.6153846153848,209645.6923076923,3.0887135366563747,2087,216060,809.8467487187042,21679.86867420486,13,0.51660153147142,-0.43081375020605994,-2.911627060859374,2020-04-18,2020-07-18
203,spiderman face mask for kids,39716,46848,4800.5,379526.25,4.127290612118175,506,215069,8459.665984625432,303766.46963874355,8,0.8791293181589284,-7.101226306352459,-1.095177655373353,2020-04-18,2020-07-18
